gene,species,state
BNC2,Saimiri_oerstedii,monochromatic
BNC2,Theropithecus_gelada,monochromatic
BNC2,Cebus_albifrons,monochromatic
BNC2,Mandrillus_leucophaeus,monochromatic
BNC2,Callicebus_brunneus,monochromatic
BNC2,Nomascus_gabriellae,dichromatic
BNC2,Cercopithecus_campbelli,monochromatic
BNC2,Callicebus_hoffmannsi,monochromatic
BNC2,Papio_ursinus,monochromatic
BNC2,Pithecia_albicans,monochromatic
BNC2,Presbytis_melalophos,monochromatic
BNC2,Eulemur_macaco,dichromatic
BNC2,Alouatta_belzebul,monochromatic
BNC2,Callicebus_donacophilus,monochromatic
BNC2,Ateles_belzebuth,monochromatic
BNC2,Cercopithecus_lhoesti,monochromatic
BNC2,Presbytis_comata,monochromatic
BNC2,Colobus_polykomos,monochromatic
BNC2,Ateles_paniscus,monochromatic
BNC2,Hylobates_moloch,monochromatic
BNC2,Cercopithecus_petaurista,monochromatic
BNC2,Pygathrix_cinerea,monochromatic
BNC2,Trachypithecus_obscurus,dichromatic
BNC2,Trachypithecus_geei,dichromatic
BNC2,Cercopithecus_preussi,monochromatic
BNC2,Cercopithecus_ascanius,monochromatic
BNC2,Callicebus_caligatus,monochromatic
BNC2,Cercocebus_atys,monochromatic
BNC2,Allenopithecus_nigroviridis,monochromatic
BNC2,Alouatta_palliata,monochromatic
BNC2,Trachypithecus_johnii,dichromatic
BNC2,Ateles_chamek,monochromatic
BNC2,Sapajus_apella,monochromatic
BNC2,Papio_anubis,monochromatic
BNC2,Hylobates_klossii,monochromatic
BNC2,Cercopithecus_nictitans,monochromatic
BNC2,Cercopithecus_solatus,monochromatic
BNC2,Simias_concolor,monochromatic
BNC2,Macaca_fuscata,monochromatic
BNC2,Trachypithecus_vetulus,monochromatic
BNC2,Symphalangus_syndactylus,monochromatic
BNC2,Colobus_angolensis,dichromatic
BNC2,Trachypithecus_cristatus,dichromatic
BNC2,Eulemur_fulvus,monochromatic
BNC2,Rhinopithecus_roxellana,monochromatic
BNC2,Eulemur_rubriventer,monochromatic
BNC2,Macaca_tonkeana,monochromatic
BNC2,Cercopithecus_pogonias,monochromatic
BNC2,Hapalemur_griseus,monochromatic
BNC2,Papio_cynocephalus,monochromatic
BNC2,Erythrocebus_patas,dichromatic
BNC2,Saimiri_boliviensis,monochromatic
BNC2,Cercopithecus_cephus,monochromatic
BNC2,Eulemur_flavifrons,dichromatic
BNC2,Presbytis_potenziani,monochromatic
BNC2,Macaca_thibetana,monochromatic
BNC2,Trachypithecus_francoisi,dichromatic
BNC2,Saimiri_ustus,monochromatic
BNC2,Callicebus_cinerascens,monochromatic
BNC2,Cacajao_calvus,monochromatic
BNC2,Cercopithecus_diana,monochromatic
BNC2,Cercocebus_torquatus,monochromatic
BNC2,Nomascus_concolor,dichromatic
BNC2,Trachypithecus_auratus,dichromatic
BNC2,Cebus_olivaceus,monochromatic
BNC2,Ateles_marginatus,monochromatic
CGA,Cercopithecus_hamlyni,dichromatic
CGA,Cercopithecus_neglectus,monochromatic
CGA,Colobus_guereza,dichromatic
CGA,Nomascus_leucogenys,dichromatic
CGA,Macaca_nigra,monochromatic
CGA,Rhinopithecus_bieti,monochromatic
CGA,Macaca_mulatta,monochromatic
CGA,Pygathrix_nemaeus,monochromatic
CGA,Papio_papio,monochromatic
CGA,Trachypithecus_pileatus,dichromatic
CGA,Macaca_radiata,monochromatic
CGA,Theropithecus_gelada,monochromatic
CGA,Mandrillus_leucophaeus,monochromatic
CGA,Cercopithecus_campbelli,monochromatic
CGA,Papio_ursinus,monochromatic
CGA,Presbytis_melalophos,monochromatic
CGA,Cercopithecus_lhoesti,monochromatic
CGA,Presbytis_comata,monochromatic
CGA,Cercopithecus_mona,monochromatic
CGA,Colobus_polykomos,monochromatic
CGA,Hylobates_moloch,monochromatic
CGA,Cercopithecus_petaurista,monochromatic
CGA,Pygathrix_cinerea,monochromatic
CGA,Trachypithecus_obscurus,dichromatic
CGA,Trachypithecus_geei,dichromatic
CGA,Cercopithecus_preussi,monochromatic
CGA,Cercocebus_atys,monochromatic
CGA,Allenopithecus_nigroviridis,monochromatic
CGA,Cercopithecus_mitis,monochromatic
CGA,Trachypithecus_johnii,dichromatic
CGA,Sapajus_apella,monochromatic
CGA,Papio_anubis,monochromatic
CGA,Cercopithecus_nictitans,monochromatic
CGA,Cercopithecus_solatus,monochromatic
CGA,Simias_concolor,monochromatic
CGA,Macaca_fuscata,monochromatic
CGA,Trachypithecus_vetulus,monochromatic
CGA,Symphalangus_syndactylus,monochromatic
CGA,Colobus_angolensis,dichromatic
CGA,Trachypithecus_cristatus,dichromatic
CGA,Macaca_cyclopis,monochromatic
CGA,Lophocebus_aterrimus,monochromatic
CGA,Rhinopithecus_roxellana,monochromatic
CGA,Macaca_tonkeana,monochromatic
CGA,Cercopithecus_pogonias,monochromatic
CGA,Lemur_catta,monochromatic
CGA,Mandrillus_sphinx,monochromatic
CGA,Papio_cynocephalus,monochromatic
CGA,Erythrocebus_patas,dichromatic
CGA,Saimiri_boliviensis,monochromatic
CGA,Cercopithecus_cephus,monochromatic
CGA,Macaca_arctoides,dichromatic
CGA,Presbytis_potenziani,monochromatic
CGA,Macaca_thibetana,monochromatic
CGA,Trachypithecus_francoisi,dichromatic
CGA,Saimiri_ustus,monochromatic
CGA,Cercopithecus_diana,monochromatic
CGA,Trachypithecus_auratus,dichromatic
CYP11A1,Cercopithecus_hamlyni,dichromatic
CYP11A1,Cacajao_melanocephalus,monochromatic
CYP11A1,Cercopithecus_neglectus,monochromatic
CYP11A1,Colobus_guereza,dichromatic
CYP11A1,Macaca_nigra,monochromatic
CYP11A1,Rhinopithecus_bieti,monochromatic
CYP11A1,Varecia_variegata,monochromatic
CYP11A1,Macaca_mulatta,monochromatic
CYP11A1,Hylobates_agilis,monochromatic
CYP11A1,Lagothrix_lagotricha,monochromatic
CYP11A1,Pygathrix_nemaeus,monochromatic
CYP11A1,Callicebus_moloch,monochromatic
CYP11A1,Ateles_geoffroyi,monochromatic
CYP11A1,Papio_papio,monochromatic
CYP11A1,Prolemur_simus,monochromatic
CYP11A1,Chiropotes_chiropotes,monochromatic
CYP11A1,Eulemur_coronatus,monochromatic
CYP11A1,Trachypithecus_pileatus,dichromatic
CYP11A1,Alouatta_seniculus,monochromatic
CYP11A1,Macaca_radiata,monochromatic
CYP11A1,Saimiri_sciureus,monochromatic
CYP11A1,Saimiri_oerstedii,monochromatic
CYP11A1,Cebus_albifrons,monochromatic
CYP11A1,Alouatta_caraya,dichromatic
CYP11A1,Callicebus_brunneus,monochromatic
CYP11A1,Nomascus_gabriellae,dichromatic
CYP11A1,Cercopithecus_campbelli,monochromatic
CYP11A1,Callicebus_hoffmannsi,monochromatic
CYP11A1,Papio_ursinus,monochromatic
CYP11A1,Pithecia_albicans,monochromatic
CYP11A1,Presbytis_melalophos,monochromatic
CYP11A1,Eulemur_macaco,dichromatic
CYP11A1,Hylobates_pileatus,dichromatic
CYP11A1,Alouatta_belzebul,monochromatic
CYP11A1,Callicebus_donacophilus,monochromatic
CYP11A1,Ateles_belzebuth,monochromatic
CYP11A1,Cercopithecus_lhoesti,monochromatic
CYP11A1,Presbytis_comata,monochromatic
CYP11A1,Cercopithecus_mona,monochromatic
CYP11A1,Colobus_polykomos,monochromatic
CYP11A1,Ateles_paniscus,monochromatic
CYP11A1,Cercopithecus_petaurista,monochromatic
CYP11A1,Pygathrix_cinerea,monochromatic
CYP11A1,Trachypithecus_obscurus,dichromatic
CYP11A1,Trachypithecus_geei,dichromatic
CYP11A1,Cercopithecus_preussi,monochromatic
CYP11A1,Pithecia_pithecia,dichromatic
CYP11A1,Cercopithecus_ascanius,monochromatic
CYP11A1,Callicebus_caligatus,monochromatic
CYP11A1,Allenopithecus_nigroviridis,monochromatic
CYP11A1,Cercopithecus_mitis,monochromatic
CYP11A1,Alouatta_palliata,monochromatic
CYP11A1,Trachypithecus_johnii,dichromatic
CYP11A1,Ateles_chamek,monochromatic
CYP11A1,Hylobates_klossii,monochromatic
CYP11A1,Cercopithecus_nictitans,monochromatic
CYP11A1,Cercopithecus_solatus,monochromatic
CYP11A1,Simias_concolor,monochromatic
CYP11A1,Macaca_fuscata,monochromatic
CYP11A1,Trachypithecus_vetulus,monochromatic
CYP11A1,Symphalangus_syndactylus,monochromatic
CYP11A1,Trachypithecus_cristatus,dichromatic
CYP11A1,Macaca_cyclopis,monochromatic
CYP11A1,Lophocebus_aterrimus,monochromatic
CYP11A1,Eulemur_fulvus,monochromatic
CYP11A1,Eulemur_mongoz,dichromatic
CYP11A1,Macaca_nemestrina,monochromatic
CYP11A1,Eulemur_rubriventer,monochromatic
CYP11A1,Macaca_tonkeana,monochromatic
CYP11A1,Cercopithecus_pogonias,monochromatic
CYP11A1,Hapalemur_griseus,monochromatic
CYP11A1,Mandrillus_sphinx,monochromatic
CYP11A1,Papio_cynocephalus,monochromatic
CYP11A1,Erythrocebus_patas,dichromatic
CYP11A1,Saimiri_boliviensis,monochromatic
CYP11A1,Cercopithecus_cephus,monochromatic
CYP11A1,Eulemur_flavifrons,dichromatic
CYP11A1,Macaca_arctoides,dichromatic
CYP11A1,Presbytis_potenziani,monochromatic
CYP11A1,Saimiri_ustus,monochromatic
CYP11A1,Callicebus_cinerascens,monochromatic
CYP11A1,Cacajao_calvus,monochromatic
CYP11A1,Cercopithecus_diana,monochromatic
CYP11A1,Cercocebus_torquatus,monochromatic
CYP11A1,Nomascus_concolor,dichromatic
CYP11A1,Brachyteles_arachnoides,monochromatic
CYP11A1,Trachypithecus_auratus,dichromatic
CYP11A1,Cebus_olivaceus,monochromatic
CYP11A1,Ateles_marginatus,monochromatic
CYP11B1,Cercopithecus_hamlyni,dichromatic
CYP11B1,Cacajao_melanocephalus,monochromatic
CYP11B1,Cercopithecus_neglectus,monochromatic
CYP11B1,Colobus_guereza,dichromatic
CYP11B1,Macaca_nigra,monochromatic
CYP11B1,Varecia_variegata,monochromatic
CYP11B1,Macaca_mulatta,monochromatic
CYP11B1,Hylobates_agilis,monochromatic
CYP11B1,Lagothrix_lagotricha,monochromatic
CYP11B1,Pygathrix_nemaeus,monochromatic
CYP11B1,Callicebus_moloch,monochromatic
CYP11B1,Ateles_geoffroyi,monochromatic
CYP11B1,Papio_papio,monochromatic
CYP11B1,Prolemur_simus,monochromatic
CYP11B1,Chiropotes_chiropotes,monochromatic
CYP11B1,Eulemur_coronatus,monochromatic
CYP11B1,Trachypithecus_pileatus,dichromatic
CYP11B1,Alouatta_seniculus,monochromatic
CYP11B1,Macaca_radiata,monochromatic
CYP11B1,Saimiri_sciureus,monochromatic
CYP11B1,Saimiri_oerstedii,monochromatic
CYP11B1,Cebus_albifrons,monochromatic
CYP11B1,Alouatta_caraya,dichromatic
CYP11B1,Callicebus_brunneus,monochromatic
CYP11B1,Nomascus_gabriellae,dichromatic
CYP11B1,Cercopithecus_campbelli,monochromatic
CYP11B1,Callicebus_hoffmannsi,monochromatic
CYP11B1,Papio_ursinus,monochromatic
CYP11B1,Pithecia_albicans,monochromatic
CYP11B1,Presbytis_melalophos,monochromatic
CYP11B1,Eulemur_macaco,dichromatic
CYP11B1,Hylobates_pileatus,dichromatic
CYP11B1,Alouatta_belzebul,monochromatic
CYP11B1,Callicebus_donacophilus,monochromatic
CYP11B1,Ateles_fusciceps,monochromatic
CYP11B1,Ateles_belzebuth,monochromatic
CYP11B1,Cercopithecus_lhoesti,monochromatic
CYP11B1,Cercopithecus_mona,monochromatic
CYP11B1,Colobus_polykomos,monochromatic
CYP11B1,Ateles_paniscus,monochromatic
CYP11B1,Cercopithecus_petaurista,monochromatic
CYP11B1,Pygathrix_cinerea,monochromatic
CYP11B1,Trachypithecus_obscurus,dichromatic
CYP11B1,Trachypithecus_geei,dichromatic
CYP11B1,Cercopithecus_preussi,monochromatic
CYP11B1,Pithecia_pithecia,dichromatic
CYP11B1,Cercopithecus_ascanius,monochromatic
CYP11B1,Callicebus_caligatus,monochromatic
CYP11B1,Allenopithecus_nigroviridis,monochromatic
CYP11B1,Cercopithecus_mitis,monochromatic
CYP11B1,Alouatta_palliata,monochromatic
CYP11B1,Trachypithecus_johnii,dichromatic
CYP11B1,Ateles_chamek,monochromatic
CYP11B1,Hylobates_klossii,monochromatic
CYP11B1,Cercopithecus_nictitans,monochromatic
CYP11B1,Cercopithecus_solatus,monochromatic
CYP11B1,Simias_concolor,monochromatic
CYP11B1,Macaca_fuscata,monochromatic
CYP11B1,Trachypithecus_vetulus,monochromatic
CYP11B1,Macaca_cyclopis,monochromatic
CYP11B1,Lophocebus_aterrimus,monochromatic
CYP11B1,Eulemur_fulvus,monochromatic
CYP11B1,Eulemur_mongoz,dichromatic
CYP11B1,Macaca_nemestrina,monochromatic
CYP11B1,Eulemur_rubriventer,monochromatic
CYP11B1,Macaca_tonkeana,monochromatic
CYP11B1,Cercopithecus_pogonias,monochromatic
CYP11B1,Hapalemur_griseus,monochromatic
CYP11B1,Mandrillus_sphinx,monochromatic
CYP11B1,Papio_cynocephalus,monochromatic
CYP11B1,Erythrocebus_patas,dichromatic
CYP11B1,Saimiri_boliviensis,monochromatic
CYP11B1,Cercopithecus_cephus,monochromatic
CYP11B1,Eulemur_flavifrons,dichromatic
CYP11B1,Macaca_arctoides,dichromatic
CYP11B1,Presbytis_potenziani,monochromatic
CYP11B1,Saimiri_ustus,monochromatic
CYP11B1,Callicebus_cinerascens,monochromatic
CYP11B1,Cacajao_calvus,monochromatic
CYP11B1,Cercopithecus_diana,monochromatic
CYP11B1,Cercocebus_torquatus,monochromatic
CYP11B1,Nomascus_concolor,dichromatic
CYP11B1,Brachyteles_arachnoides,monochromatic
CYP11B1,Trachypithecus_auratus,dichromatic
CYP11B1,Cebus_olivaceus,monochromatic
CYP11B1,Ateles_marginatus,monochromatic
CYP11B2,Cercopithecus_hamlyni,dichromatic
CYP11B2,Cacajao_melanocephalus,monochromatic
CYP11B2,Cercopithecus_neglectus,monochromatic
CYP11B2,Colobus_guereza,dichromatic
CYP11B2,Macaca_nigra,monochromatic
CYP11B2,Rhinopithecus_bieti,monochromatic
CYP11B2,Varecia_variegata,monochromatic
CYP11B2,Macaca_mulatta,monochromatic
CYP11B2,Hylobates_agilis,monochromatic
CYP11B2,Lagothrix_lagotricha,monochromatic
CYP11B2,Pygathrix_nemaeus,monochromatic
CYP11B2,Callicebus_moloch,monochromatic
CYP11B2,Ateles_geoffroyi,monochromatic
CYP11B2,Papio_papio,monochromatic
CYP11B2,Prolemur_simus,monochromatic
CYP11B2,Chiropotes_chiropotes,monochromatic
CYP11B2,Eulemur_coronatus,monochromatic
CYP11B2,Trachypithecus_pileatus,dichromatic
CYP11B2,Alouatta_seniculus,monochromatic
CYP11B2,Macaca_radiata,monochromatic
CYP11B2,Saimiri_sciureus,monochromatic
CYP11B2,Saimiri_oerstedii,monochromatic
CYP11B2,Cebus_albifrons,monochromatic
CYP11B2,Alouatta_caraya,dichromatic
CYP11B2,Callicebus_brunneus,monochromatic
CYP11B2,Nomascus_gabriellae,dichromatic
CYP11B2,Cercopithecus_campbelli,monochromatic
CYP11B2,Callicebus_hoffmannsi,monochromatic
CYP11B2,Papio_ursinus,monochromatic
CYP11B2,Pithecia_albicans,monochromatic
CYP11B2,Presbytis_melalophos,monochromatic
CYP11B2,Eulemur_macaco,dichromatic
CYP11B2,Hylobates_pileatus,dichromatic
CYP11B2,Alouatta_belzebul,monochromatic
CYP11B2,Callicebus_donacophilus,monochromatic
CYP11B2,Ateles_fusciceps,monochromatic
CYP11B2,Ateles_belzebuth,monochromatic
CYP11B2,Cercopithecus_lhoesti,monochromatic
CYP11B2,Cercopithecus_mona,monochromatic
CYP11B2,Colobus_polykomos,monochromatic
CYP11B2,Ateles_paniscus,monochromatic
CYP11B2,Cercopithecus_petaurista,monochromatic
CYP11B2,Pygathrix_cinerea,monochromatic
CYP11B2,Trachypithecus_obscurus,dichromatic
CYP11B2,Trachypithecus_geei,dichromatic
CYP11B2,Cercopithecus_preussi,monochromatic
CYP11B2,Pithecia_pithecia,dichromatic
CYP11B2,Cercopithecus_ascanius,monochromatic
CYP11B2,Callicebus_caligatus,monochromatic
CYP11B2,Allenopithecus_nigroviridis,monochromatic
CYP11B2,Cercopithecus_mitis,monochromatic
CYP11B2,Alouatta_palliata,monochromatic
CYP11B2,Trachypithecus_johnii,dichromatic
CYP11B2,Ateles_chamek,monochromatic
CYP11B2,Hylobates_klossii,monochromatic
CYP11B2,Cercopithecus_nictitans,monochromatic
CYP11B2,Cercopithecus_solatus,monochromatic
CYP11B2,Simias_concolor,monochromatic
CYP11B2,Macaca_fuscata,monochromatic
CYP11B2,Trachypithecus_vetulus,monochromatic
CYP11B2,Symphalangus_syndactylus,monochromatic
CYP11B2,Trachypithecus_cristatus,dichromatic
CYP11B2,Macaca_cyclopis,monochromatic
CYP11B2,Lophocebus_aterrimus,monochromatic
CYP11B2,Eulemur_fulvus,monochromatic
CYP11B2,Eulemur_mongoz,dichromatic
CYP11B2,Eulemur_rubriventer,monochromatic
CYP11B2,Macaca_tonkeana,monochromatic
CYP11B2,Cercopithecus_pogonias,monochromatic
CYP11B2,Hapalemur_griseus,monochromatic
CYP11B2,Mandrillus_sphinx,monochromatic
CYP11B2,Papio_cynocephalus,monochromatic
CYP11B2,Erythrocebus_patas,dichromatic
CYP11B2,Cercopithecus_cephus,monochromatic
CYP11B2,Eulemur_flavifrons,dichromatic
CYP11B2,Macaca_arctoides,dichromatic
CYP11B2,Presbytis_potenziani,monochromatic
CYP11B2,Saimiri_ustus,monochromatic
CYP11B2,Callicebus_cinerascens,monochromatic
CYP11B2,Cacajao_calvus,monochromatic
CYP11B2,Cercopithecus_diana,monochromatic
CYP11B2,Cercocebus_torquatus,monochromatic
CYP11B2,Nomascus_concolor,dichromatic
CYP11B2,Brachyteles_arachnoides,monochromatic
CYP11B2,Trachypithecus_auratus,dichromatic
CYP11B2,Cebus_olivaceus,monochromatic
CYP11B2,Ateles_marginatus,monochromatic
CYP17A1,Cercopithecus_hamlyni,dichromatic
CYP17A1,Cercopithecus_neglectus,monochromatic
CYP17A1,Colobus_guereza,dichromatic
CYP17A1,Macaca_nigra,monochromatic
CYP17A1,Rhinopithecus_bieti,monochromatic
CYP17A1,Varecia_variegata,monochromatic
CYP17A1,Macaca_mulatta,monochromatic
CYP17A1,Lagothrix_lagotricha,monochromatic
CYP17A1,Pygathrix_nemaeus,monochromatic
CYP17A1,Papio_papio,monochromatic
CYP17A1,Prolemur_simus,monochromatic
CYP17A1,Eulemur_coronatus,monochromatic
CYP17A1,Trachypithecus_pileatus,dichromatic
CYP17A1,Alouatta_seniculus,monochromatic
CYP17A1,Macaca_radiata,monochromatic
CYP17A1,Alouatta_caraya,dichromatic
CYP17A1,Cercopithecus_campbelli,monochromatic
CYP17A1,Papio_ursinus,monochromatic
CYP17A1,Pithecia_albicans,monochromatic
CYP17A1,Presbytis_melalophos,monochromatic
CYP17A1,Eulemur_macaco,dichromatic
CYP17A1,Alouatta_belzebul,monochromatic
CYP17A1,Cercopithecus_lhoesti,monochromatic
CYP17A1,Presbytis_comata,monochromatic
CYP17A1,Cercopithecus_mona,monochromatic
CYP17A1,Colobus_polykomos,monochromatic
CYP17A1,Cercopithecus_petaurista,monochromatic
CYP17A1,Pygathrix_cinerea,monochromatic
CYP17A1,Trachypithecus_obscurus,dichromatic
CYP17A1,Trachypithecus_geei,dichromatic
CYP17A1,Cercopithecus_preussi,monochromatic
CYP17A1,Pithecia_pithecia,dichromatic
CYP17A1,Cercopithecus_ascanius,monochromatic
CYP17A1,Allenopithecus_nigroviridis,monochromatic
CYP17A1,Cercopithecus_mitis,monochromatic
CYP17A1,Alouatta_palliata,monochromatic
CYP17A1,Trachypithecus_johnii,dichromatic
CYP17A1,Cercopithecus_nictitans,monochromatic
CYP17A1,Cercopithecus_solatus,monochromatic
CYP17A1,Simias_concolor,monochromatic
CYP17A1,Macaca_fuscata,monochromatic
CYP17A1,Trachypithecus_vetulus,monochromatic
CYP17A1,Symphalangus_syndactylus,monochromatic
CYP17A1,Trachypithecus_cristatus,dichromatic
CYP17A1,Macaca_cyclopis,monochromatic
CYP17A1,Lophocebus_aterrimus,monochromatic
CYP17A1,Eulemur_fulvus,monochromatic
CYP17A1,Eulemur_mongoz,dichromatic
CYP17A1,Macaca_nemestrina,monochromatic
CYP17A1,Eulemur_rubriventer,monochromatic
CYP17A1,Macaca_tonkeana,monochromatic
CYP17A1,Cercopithecus_pogonias,monochromatic
CYP17A1,Hapalemur_griseus,monochromatic
CYP17A1,Mandrillus_sphinx,monochromatic
CYP17A1,Papio_cynocephalus,monochromatic
CYP17A1,Saimiri_boliviensis,monochromatic
CYP17A1,Cercopithecus_cephus,monochromatic
CYP17A1,Eulemur_flavifrons,dichromatic
CYP17A1,Macaca_arctoides,dichromatic
CYP17A1,Presbytis_potenziani,monochromatic
CYP17A1,Cercopithecus_diana,monochromatic
CYP17A1,Cercocebus_torquatus,monochromatic
CYP17A1,Trachypithecus_auratus,dichromatic
CYP17A1,Cebus_olivaceus,monochromatic
CYP19A1,Cercopithecus_hamlyni,dichromatic
CYP19A1,Cacajao_melanocephalus,monochromatic
CYP19A1,Cercopithecus_neglectus,monochromatic
CYP19A1,Colobus_guereza,dichromatic
CYP19A1,Macaca_nigra,monochromatic
CYP19A1,Rhinopithecus_bieti,monochromatic
CYP19A1,Varecia_variegata,monochromatic
CYP19A1,Macaca_mulatta,monochromatic
CYP19A1,Hylobates_agilis,monochromatic
CYP19A1,Lagothrix_lagotricha,monochromatic
CYP19A1,Pygathrix_nemaeus,monochromatic
CYP19A1,Callicebus_moloch,monochromatic
CYP19A1,Ateles_geoffroyi,monochromatic
CYP19A1,Papio_papio,monochromatic
CYP19A1,Prolemur_simus,monochromatic
CYP19A1,Chiropotes_chiropotes,monochromatic
CYP19A1,Eulemur_coronatus,monochromatic
CYP19A1,Trachypithecus_pileatus,dichromatic
CYP19A1,Alouatta_seniculus,monochromatic
CYP19A1,Macaca_radiata,monochromatic
CYP19A1,Saimiri_sciureus,monochromatic
CYP19A1,Saimiri_oerstedii,monochromatic
CYP19A1,Cebus_albifrons,monochromatic
CYP19A1,Alouatta_caraya,dichromatic
CYP19A1,Callicebus_brunneus,monochromatic
CYP19A1,Nomascus_gabriellae,dichromatic
CYP19A1,Cercopithecus_campbelli,monochromatic
CYP19A1,Callicebus_hoffmannsi,monochromatic
CYP19A1,Papio_ursinus,monochromatic
CYP19A1,Pithecia_albicans,monochromatic
CYP19A1,Presbytis_melalophos,monochromatic
CYP19A1,Eulemur_macaco,dichromatic
CYP19A1,Hylobates_pileatus,dichromatic
CYP19A1,Alouatta_belzebul,monochromatic
CYP19A1,Callicebus_donacophilus,monochromatic
CYP19A1,Ateles_belzebuth,monochromatic
CYP19A1,Cercopithecus_lhoesti,monochromatic
CYP19A1,Presbytis_comata,monochromatic
CYP19A1,Cercopithecus_mona,monochromatic
CYP19A1,Colobus_polykomos,monochromatic
CYP19A1,Ateles_paniscus,monochromatic
CYP19A1,Cercopithecus_petaurista,monochromatic
CYP19A1,Pygathrix_cinerea,monochromatic
CYP19A1,Trachypithecus_obscurus,dichromatic
CYP19A1,Trachypithecus_geei,dichromatic
CYP19A1,Cercopithecus_preussi,monochromatic
CYP19A1,Pithecia_pithecia,dichromatic
CYP19A1,Cercopithecus_ascanius,monochromatic
CYP19A1,Callicebus_caligatus,monochromatic
CYP19A1,Allenopithecus_nigroviridis,monochromatic
CYP19A1,Cercopithecus_mitis,monochromatic
CYP19A1,Alouatta_palliata,monochromatic
CYP19A1,Trachypithecus_johnii,dichromatic
CYP19A1,Ateles_chamek,monochromatic
CYP19A1,Hylobates_klossii,monochromatic
CYP19A1,Cercopithecus_nictitans,monochromatic
CYP19A1,Cercopithecus_solatus,monochromatic
CYP19A1,Simias_concolor,monochromatic
CYP19A1,Macaca_fuscata,monochromatic
CYP19A1,Trachypithecus_vetulus,monochromatic
CYP19A1,Symphalangus_syndactylus,monochromatic
CYP19A1,Trachypithecus_cristatus,dichromatic
CYP19A1,Macaca_cyclopis,monochromatic
CYP19A1,Lophocebus_aterrimus,monochromatic
CYP19A1,Eulemur_fulvus,monochromatic
CYP19A1,Eulemur_mongoz,dichromatic
CYP19A1,Macaca_nemestrina,monochromatic
CYP19A1,Eulemur_rubriventer,monochromatic
CYP19A1,Macaca_tonkeana,monochromatic
CYP19A1,Cercopithecus_pogonias,monochromatic
CYP19A1,Hapalemur_griseus,monochromatic
CYP19A1,Mandrillus_sphinx,monochromatic
CYP19A1,Papio_cynocephalus,monochromatic
CYP19A1,Erythrocebus_patas,dichromatic
CYP19A1,Saimiri_boliviensis,monochromatic
CYP19A1,Cercopithecus_cephus,monochromatic
CYP19A1,Eulemur_flavifrons,dichromatic
CYP19A1,Macaca_arctoides,dichromatic
CYP19A1,Presbytis_potenziani,monochromatic
CYP19A1,Saimiri_ustus,monochromatic
CYP19A1,Callicebus_cinerascens,monochromatic
CYP19A1,Cacajao_calvus,monochromatic
CYP19A1,Cercopithecus_diana,monochromatic
CYP19A1,Cercocebus_torquatus,monochromatic
CYP19A1,Nomascus_concolor,dichromatic
CYP19A1,Brachyteles_arachnoides,monochromatic
CYP19A1,Trachypithecus_auratus,dichromatic
CYP19A1,Cebus_olivaceus,monochromatic
CYP19A1,Ateles_marginatus,monochromatic
CYP21A2,Cercopithecus_hamlyni,dichromatic
CYP21A2,Cacajao_melanocephalus,monochromatic
CYP21A2,Cercopithecus_neglectus,monochromatic
CYP21A2,Macaca_nigra,monochromatic
